ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60616,21,05/17/2020,05/23/2020,31,397,57,728.9,487,2446,894,4491,0.1,0.2,1,30,1.8,55.1,54464,60616-21,POINT (-87.629531 41.844869)
60614,24,06/07/2020,06/13/2020,15,515,21,722.2,546,4092,766,5738.5,0.0,0.1,2,64,2.8,89.8,71308,60614-24,POINT (-87.652064 41.922605)
60616,22,05/24/2020,05/30/2020,30,427,55,784,400,2846,734,5225.5,0.1,0.2,3,33,5.5,60.6,54464,60616-22,POINT (-87.629531 41.844869)
60614,36,08/30/2020,09/05/2020,48,979,67,1372.9,996,15765,1397,22108.3,0.0,0.1,0,71,0.0,99.6,71308,60614-36,POINT (-87.652064 41.922605)
60614,38,09/13/2020,09/19/2020,72,1097,101,1538.4,982,17613,1377,24699.9,0.1,0.1,0,71,0.0,99.6,71308,60614-38,POINT (-87.652064 41.922605)
60614,39,09/20/2020,09/26/2020,48,1145,67,1605.7,1117,18730,1566,26266.3,0.0,0.1,0,71,0.0,99.6,71308,60614-39,POINT (-87.652064 41.922605)
60614,40,09/27/2020,10/03/2020,65,1210,91,1696.9,1058,19788,1484,27750,0.1,0.1,0,71,0.0,99.6,71308,60614-40,POINT (-87.652064 41.922605)
60615,25,06/14/2020,06/20/2020,12,388,29,933.5,400,3570,962,8589.4,0.0,0.1,1,16,2.4,38.5,41563,60615-25,POINT (-87.602725 41.801993)
60615,26,06/21/2020,06/27/2020,13,401,31,964.8,443,4013,1066,9655.2,0.0,0.1,0,16,0.0,38.5,41563,60615-26,POINT (-87.602725 41.801993)
60615,27,06/28/2020,07/04/2020,17,418,41,1005.7,393,4406,946,10600.8,0.0,0.1,0,16,0.0,38.5,41563,60615-27,POINT (-87.602725 41.801993)
60615,28,07/05/2020,07/11/2020,26,444,63,1068.3,572,4978,1376,11977,0.0,0.1,0,16,0.0,38.5,41563,60615-28,POINT (-87.602725 41.801993)
60611,12,03/15/2020,03/21/2020,15,16,46,49.3,82,95,253,293,0.2,0.2,0,0,0.0,0.0,32426,60611-12,POINT (-87.620291 41.894734)
60611,13,03/22/2020,03/28/2020,25,41,77,126.4,121,216,373,666.1,0.2,0.2,0,0,0.0,0.0,32426,60611-13,POINT (-87.620291 41.894734)
60606,28,07/05/2020,07/11/2020,3,36,97,1160.9,96,989,3096,31892.9,0.0,0.0,0,1,0.0,32.2,3101,60606-28,POINT (-87.63676 41.882634)
60609,21,05/17/2020,05/23/2020,231,1557,376,2531.9,784,4168,1275,6777.8,0.3,0.4,7,50,11.4,81.3,61495,60609-21,POINT (-87.653382 41.812017)
60609,22,05/24/2020,05/30/2020,139,1696,226,2757.9,679,4847,1104,7881.9,0.2,0.4,7,57,11.4,92.7,61495,60609-22,POINT (-87.653382 41.812017)
60609,23,05/31/2020,06/06/2020,54,1750,88,2845.8,393,5240,639,8521,0.1,0.3,6,63,9.8,102.4,61495,60609-23,POINT (-87.653382 41.812017)
60609,24,06/07/2020,06/13/2020,47,1797,76,2922.2,439,5679,714,9234.9,0.1,0.3,2,65,3.3,105.7,61495,60609-24,POINT (-87.653382 41.812017)
60609,39,09/20/2020,09/26/2020,55,2574,89,4185.7,466,13772,758,22395.3,0.1,0.2,1,82,1.6,133.3,61495,60609-39,POINT (-87.653382 41.812017)
60619,12,03/15/2020,03/21/2020,28,31,46,50.6,113,123,184,200.8,0.2,0.3,0,0,0.0,0.0,61258,60619-12,POINT (-87.60569 41.744737)
60619,13,03/22/2020,03/28/2020,99,130,162,212.2,212,335,346,546.9,0.5,0.4,0,0,0.0,0.0,61258,60619-13,POINT (-87.60569 41.744737)
60619,14,03/29/2020,04/04/2020,112,242,183,395.1,276,611,451,997.4,0.4,0.4,9,9,14.7,14.7,61258,60619-14,POINT (-87.60569 41.744737)
60619,16,04/12/2020,04/18/2020,92,430,150,701.9,333,1187,544,1937.7,0.3,0.4,6,26,9.8,42.4,61258,60619-16,POINT (-87.60569 41.744737)
60611,14,03/29/2020,04/04/2020,16,57,49,175.8,74,290,228,894.3,0.2,0.2,0,0,0.0,0.0,32426,60611-14,POINT (-87.620291 41.894734)
60619,17,04/19/2020,04/25/2020,120,550,196,897.8,519,1706,847,2784.9,0.2,0.3,5,31,8.2,50.6,61258,60619-17,POINT (-87.60569 41.744737)
60619,18,04/26/2020,05/02/2020,81,631,132,1030.1,506,2212,826,3611,0.2,0.3,7,38,11.4,62.0,61258,60619-18,POINT (-87.60569 41.744737)
60611,17,04/19/2020,04/25/2020,8,80,25,246.7,132,582,407,1794.9,0.1,0.1,1,1,3.1,3.1,32426,60611-17,POINT (-87.620291 41.894734)
60610,31,07/26/2020,08/01/2020,21,420,54,1076.4,620,6278,1589,16089.6,0.0,0.1,0,10,0.0,25.6,39019,60610-31,POINT (-87.63581 41.90455)
60610,32,08/02/2020,08/08/2020,22,442,56,1132.8,571,6849,1463,17553,0.0,0.1,0,10,0.0,25.6,39019,60610-32,POINT (-87.63581 41.90455)
60610,33,08/09/2020,08/15/2020,20,462,51,1184,587,7436,1504,19057.4,0.0,0.1,0,10,0.0,25.6,39019,60610-33,POINT (-87.63581 41.90455)
60602,26,06/21/2020,06/27/2020,1,14,80,1125.4,20,171,1608,13746,0.0,0.1,0,0,0.0,0.0,1244,60602-26,POINT (-87.628309 41.883136)
60611,19,05/03/2020,05/09/2020,7,99,22,305.3,221,1029,682,3173.4,0.0,0.1,1,2,3.1,6.2,32426,60611-19,POINT (-87.620291 41.894734)
60611,23,05/31/2020,06/06/2020,9,148,28,456.4,223,2012,688,6204.9,0.0,0.1,0,2,0.0,6.2,32426,60611-23,POINT (-87.620291 41.894734)
60611,24,06/07/2020,06/13/2020,4,152,12,468.8,305,2317,941,7145.5,0.0,0.1,0,2,0.0,6.2,32426,60611-24,POINT (-87.620291 41.894734)
60611,25,06/14/2020,06/20/2020,11,163,34,502.7,310,2627,956,8101.5,0.0,0.1,1,3,3.1,9.3,32426,60611-25,POINT (-87.620291 41.894734)
60611,26,06/21/2020,06/27/2020,12,175,37,539.7,370,2997,1141,9242.6,0.0,0.1,0,3,0.0,9.3,32426,60611-26,POINT (-87.620291 41.894734)
60611,27,06/28/2020,07/04/2020,21,196,65,604.5,364,3361,1123,10365.1,0.1,0.1,0,3,0.0,9.3,32426,60611-27,POINT (-87.620291 41.894734)
60611,30,07/19/2020,07/25/2020,24,264,74,814.2,513,4892,1582,15086.7,0.0,0.1,0,3,0.0,9.3,32426,60611-30,POINT (-87.620291 41.894734)
60611,18,04/26/2020,05/02/2020,12,92,37,283.7,226,808,697,2491.8,0.1,0.1,0,1,0.0,3.1,32426,60611-18,POINT (-87.620291 41.894734)
60611,31,07/26/2020,08/01/2020,22,286,68,882,482,5374,1486,16573.1,0.0,0.1,0,3,0.0,9.3,32426,60611-31,POINT (-87.620291 41.894734)
60611,32,08/02/2020,08/08/2020,19,305,59,940.6,485,5859,1496,18068.8,0.0,0.1,0,3,0.0,9.3,32426,60611-32,POINT (-87.620291 41.894734)
60611,33,08/09/2020,08/15/2020,28,333,86,1027,505,6364,1557,19626.2,0.1,0.1,0,3,0.0,9.3,32426,60611-33,POINT (-87.620291 41.894734)
60611,34,08/16/2020,08/22/2020,19,352,59,1085.5,536,6900,1653,21279.2,0.0,0.1,0,3,0.0,9.3,32426,60611-34,POINT (-87.620291 41.894734)
60636,16,04/12/2020,04/18/2020,65,256,202,795,151,545,469,1692.4,0.4,0.5,6,24,18.6,74.5,32203,60636-16,POINT (-87.668597 41.77599)
60615,30,07/19/2020,07/25/2020,24,506,58,1217.4,503,6062,1210,14585.1,0.0,0.1,0,16,0.0,38.5,41563,60615-30,POINT (-87.602725 41.801993)
60615,31,07/26/2020,08/01/2020,20,526,48,1265.5,529,6591,1273,15857.9,0.0,0.1,0,16,0.0,38.5,41563,60615-31,POINT (-87.602725 41.801993)
60615,32,08/02/2020,08/08/2020,13,539,31,1296.8,485,7076,1167,17024.8,0.0,0.1,0,16,0.0,38.5,41563,60615-32,POINT (-87.602725 41.801993)
60615,33,08/09/2020,08/15/2020,17,556,41,1337.7,430,7506,1035,18059.3,0.0,0.1,0,16,0.0,38.5,41563,60615-33,POINT (-87.602725 41.801993)
60617,16,04/12/2020,04/18/2020,65,362,79,438.6,338,1180,410,1429.7,0.2,0.3,4,20,4.8,24.2,82534,60617-16,POINT (-87.556897 41.721257)
60603,18,04/26/2020,05/02/2020,,,,,9,27,767,2299.8,,,0,0,0.0,0.0,1174,60603-18,POINT (-87.625473 41.880112)
60603,16,04/12/2020,04/18/2020,,,,,2,15,170,1277.7,,,0,0,0.0,0.0,1174,60603-16,POINT (-87.625473 41.880112)
60603,17,04/19/2020,04/25/2020,,,,,3,18,256,1533.2,,,0,0,0.0,0.0,1174,60603-17,POINT (-87.625473 41.880112)
60615,34,08/16/2020,08/22/2020,11,567,26,1364.2,494,8000,1189,19247.9,0.0,0.1,0,16,0.0,38.5,41563,60615-34,POINT (-87.602725 41.801993)
60615,36,08/30/2020,09/05/2020,18,606,43,1458,431,8917,1037,21454.2,0.0,0.1,0,16,0.0,38.5,41563,60615-36,POINT (-87.602725 41.801993)
60615,39,09/20/2020,09/26/2020,15,644,36,1549.5,641,10339,1542,24875.5,0.0,0.1,0,16,0.0,38.5,41563,60615-39,POINT (-87.602725 41.801993)
60615,40,09/27/2020,10/03/2020,8,652,19,1568.7,873,11212,2100,26975.9,0.0,0.1,0,16,0.0,38.5,41563,60615-40,POINT (-87.602725 41.801993)
60616,25,06/14/2020,06/20/2020,8,464,15,851.9,444,4088,815,7505.9,0.0,0.1,0,35,0.0,64.3,54464,60616-25,POINT (-87.629531 41.844869)
60616,26,06/21/2020,06/27/2020,23,487,42,894.2,546,4634,1002,8508.4,0.0,0.1,0,35,0.0,64.3,54464,60616-26,POINT (-87.629531 41.844869)
60603,19,05/03/2020,05/09/2020,,,,,4,31,341,2640.5,,,0,0,0.0,0.0,1174,60603-19,POINT (-87.625473 41.880112)
60603,20,05/10/2020,05/16/2020,1,5,85,425.9,5,36,426,3066.4,0.2,0.1,0,0,0.0,0.0,1174,60603-20,POINT (-87.625473 41.880112)
60603,21,05/17/2020,05/23/2020,1,6,85,511.1,14,50,1192,4258.9,0.1,0.1,0,0,0.0,0.0,1174,60603-21,POINT (-87.625473 41.880112)
60616,27,06/28/2020,07/04/2020,25,512,46,940.1,519,5153,953,9461.3,0.0,0.1,0,35,0.0,64.3,54464,60616-27,POINT (-87.629531 41.844869)
60616,31,07/26/2020,08/01/2020,20,612,37,1123.7,501,7135,920,13100.4,0.0,0.1,0,36,0.0,66.1,54464,60616-31,POINT (-87.629531 41.844869)
60616,32,08/02/2020,08/08/2020,24,636,44,1167.7,463,7598,850,13950.5,0.1,0.1,1,37,1.8,67.9,54464,60616-32,POINT (-87.629531 41.844869)
60603,22,05/24/2020,05/30/2020,0,6,0,511.1,6,56,511,4770,0.0,0.1,0,0,0.0,0.0,1174,60603-22,POINT (-87.625473 41.880112)
60604,21,05/17/2020,05/23/2020,3,20,384,2557.5,11,74,1407,9462.9,0.3,0.3,0,0,0.0,0.0,782,60604-21,POINT (-87.629029 41.878153)
60616,35,08/23/2020,08/29/2020,30,731,55,1342.2,724,9552,1329,17538.2,0.0,0.1,0,38,0.0,69.8,54464,60616-35,POINT (-87.629531 41.844869)
60616,38,09/13/2020,09/19/2020,27,816,50,1498.2,428,11004,786,20204.2,0.1,0.1,2,41,3.7,75.3,54464,60616-38,POINT (-87.629531 41.844869)
60616,39,09/20/2020,09/26/2020,25,841,46,1544.1,610,11614,1120,21324.2,0.0,0.1,1,42,1.8,77.1,54464,60616-39,POINT (-87.629531 41.844869)
60616,40,09/27/2020,10/03/2020,26,867,48,1591.9,429,12043,788,22111.9,0.1,0.1,1,43,1.8,79.0,54464,60616-40,POINT (-87.629531 41.844869)
60602,28,07/05/2020,07/11/2020,2,17,161,1366.6,24,210,1929,16881,0.1,0.1,0,0,0.0,0.0,1244,60602-28,POINT (-87.628309 41.883136)
60603,23,05/31/2020,06/06/2020,0,6,0,511.1,17,73,1448,6218.1,0.0,0.1,0,0,0.0,0.0,1174,60603-23,POINT (-87.625473 41.880112)
60603,24,06/07/2020,06/13/2020,0,6,0,511.1,9,82,767,6984.7,0.0,0.1,0,0,0.0,0.0,1174,60603-24,POINT (-87.625473 41.880112)
60603,25,06/14/2020,06/20/2020,0,6,0,511.1,13,95,1107,8092,0.0,0.1,0,0,0.0,0.0,1174,60603-25,POINT (-87.625473 41.880112)
60603,26,06/21/2020,06/27/2020,0,6,0,511.1,7,102,596,8688.2,0.0,0.1,0,0,0.0,0.0,1174,60603-26,POINT (-87.625473 41.880112)
60603,28,07/05/2020,07/11/2020,0,6,0,511.1,15,135,1278,11499.1,0.0,0.0,0,0,0.0,0.0,1174,60603-28,POINT (-87.625473 41.880112)
60603,29,07/12/2020,07/18/2020,2,8,170,681.4,24,159,2044,13543.4,0.1,0.0,0,0,0.0,0.0,1174,60603-29,POINT (-87.625473 41.880112)
60617,13,03/22/2020,03/28/2020,84,108,102,130.9,202,335,245,405.9,0.4,0.3,3,3,3.6,3.6,82534,60617-13,POINT (-87.556897 41.721257)
60617,15,04/05/2020,04/11/2020,89,297,108,359.9,265,842,321,1020.2,0.3,0.4,6,16,7.3,19.4,82534,60617-15,POINT (-87.556897 41.721257)
60617,18,04/26/2020,05/02/2020,151,611,183,740.3,806,2422,977,2934.5,0.2,0.3,3,27,3.6,32.7,82534,60617-18,POINT (-87.556897 41.721257)
60617,21,05/17/2020,05/23/2020,130,1009,158,1222.5,893,4769,1082,5778.2,0.1,0.2,4,45,4.8,54.5,82534,60617-21,POINT (-87.556897 41.721257)
60617,22,05/24/2020,05/30/2020,68,1077,82,1304.9,766,5535,928,6706.3,0.1,0.2,7,52,8.5,63.0,82534,60617-22,POINT (-87.556897 41.721257)
60617,23,05/31/2020,06/06/2020,37,1114,45,1349.7,484,6019,586,7292.8,0.1,0.2,8,60,9.7,72.7,82534,60617-23,POINT (-87.556897 41.721257)
60617,24,06/07/2020,06/13/2020,42,1156,51,1400.6,651,6670,789,8081.5,0.1,0.2,2,62,2.4,75.1,82534,60617-24,POINT (-87.556897 41.721257)
60617,31,07/26/2020,08/01/2020,123,1649,149,1998,1050,12850,1272,15569.3,0.1,0.1,1,69,1.2,83.6,82534,60617-31,POINT (-87.556897 41.721257)
60617,32,08/02/2020,08/08/2020,73,1722,88,2086.4,728,13578,882,16451.4,0.1,0.1,4,73,4.8,88.4,82534,60617-32,POINT (-87.556897 41.721257)
60617,33,08/09/2020,08/15/2020,81,1803,98,2184.6,817,14395,990,17441.3,0.1,0.1,1,74,1.2,89.7,82534,60617-33,POINT (-87.556897 41.721257)
60617,34,08/16/2020,08/22/2020,84,1887,102,2286.3,888,15283,1076,18517.2,0.1,0.1,1,75,1.2,90.9,82534,60617-34,POINT (-87.556897 41.721257)
60617,35,08/23/2020,08/29/2020,80,1967,97,2383.3,720,16003,872,19389.6,0.1,0.1,1,76,1.2,92.1,82534,60617-35,POINT (-87.556897 41.721257)
60617,36,08/30/2020,09/05/2020,68,2035,82,2465.7,526,16529,637,20026.9,0.1,0.1,2,78,2.4,94.5,82534,60617-36,POINT (-87.556897 41.721257)
60617,38,09/13/2020,09/19/2020,69,2145,84,2598.9,507,17501,614,21204.6,0.1,0.1,0,79,0.0,95.7,82534,60617-38,POINT (-87.556897 41.721257)
60617,39,09/20/2020,09/26/2020,55,2200,67,2665.6,630,18131,763,21967.9,0.1,0.1,1,80,1.2,96.9,82534,60617-39,POINT (-87.556897 41.721257)
60617,40,09/27/2020,10/03/2020,81,2281,98,2763.7,543,18674,658,22625.8,0.1,0.1,0,80,0.0,96.9,82534,60617-40,POINT (-87.556897 41.721257)
60618,15,04/05/2020,04/11/2020,94,217,100,229.9,251,725,266,768,0.4,0.3,2,2,2.1,2.1,94395,60618-15,POINT (-87.703343 41.946699)
60618,16,04/12/2020,04/18/2020,138,355,146,376.1,460,1185,487,1255.4,0.3,0.3,4,6,4.2,6.4,94395,60618-16,POINT (-87.703343 41.946699)
60618,17,04/19/2020,04/25/2020,158,513,167,543.5,487,1672,516,1771.3,0.3,0.3,6,12,6.4,12.7,94395,60618-17,POINT (-87.703343 41.946699)
60618,20,05/10/2020,05/16/2020,138,966,146,1023.4,739,3633,783,3848.7,0.2,0.3,6,31,6.4,32.8,94395,60618-20,POINT (-87.703343 41.946699)
60634,10,03/01/2020,03/07/2020,,,,,3,3,4,3.9,,,0,0,0.0,0.0,75995,60634-10,POINT (-87.797373 41.944967)
60618,21,05/17/2020,05/23/2020,141,1107,149,1172.7,772,4405,818,4666.6,0.2,0.3,4,35,4.2,37.1,94395,60618-21,POINT (-87.703343 41.946699)
60618,22,05/24/2020,05/30/2020,103,1210,109,1281.8,736,5141,780,5446.3,0.1,0.2,3,38,3.2,40.3,94395,60618-22,POINT (-87.703343 41.946699)
60618,23,05/31/2020,06/06/2020,62,1272,66,1347.5,635,5776,673,6119,0.1,0.2,2,40,2.1,42.4,94395,60618-23,POINT (-87.703343 41.946699)
60618,24,06/07/2020,06/13/2020,54,1326,57,1404.7,915,6691,969,7088.3,0.1,0.2,2,42,2.1,44.5,94395,60618-24,POINT (-87.703343 41.946699)
60618,25,06/14/2020,06/20/2020,50,1376,53,1457.7,867,7558,918,8006.8,0.1,0.2,5,47,5.3,49.8,94395,60618-25,POINT (-87.703343 41.946699)
60618,26,06/21/2020,06/27/2020,51,1427,54,1511.7,890,8448,943,8949.6,0.1,0.2,2,49,2.1,51.9,94395,60618-26,POINT (-87.703343 41.946699)
60613,12,03/15/2020,03/21/2020,25,30,50,59.9,78,95,156,189.6,0.3,0.3,0,0,0.0,0.0,50113,60613-12,POINT (-87.661343 41.953742)
60618,27,06/28/2020,07/04/2020,38,1465,40,1552,982,9430,1040,9989.9,0.0,0.2,0,49,0.0,51.9,94395,60618-27,POINT (-87.703343 41.946699)
60613,13,03/22/2020,03/28/2020,33,63,66,125.7,117,212,234,423,0.3,0.3,0,0,0.0,0.0,50113,60613-13,POINT (-87.661343 41.953742)
60611,36,08/30/2020,09/05/2020,20,391,62,1205.8,433,7775,1335,23977.7,0.0,0.0,0,4,0.0,12.3,32426,60611-36,POINT (-87.620291 41.894734)
60610,16,04/12/2020,04/18/2020,15,112,38,287,112,489,287,1253.2,0.1,0.2,0,1,0.0,2.6,39019,60610-16,POINT (-87.63581 41.90455)
60611,39,09/20/2020,09/26/2020,23,458,71,1412.4,502,9156,1548,28236.6,0.0,0.0,0,4,0.0,12.3,32426,60611-39,POINT (-87.620291 41.894734)
60618,28,07/05/2020,07/11/2020,44,1509,47,1598.6,1149,10579,1217,11207.2,0.0,0.1,1,50,1.1,53.0,94395,60618-28,POINT (-87.703343 41.946699)
60618,29,07/12/2020,07/18/2020,47,1556,50,1648.4,1278,11857,1354,12561,0.0,0.1,0,50,0.0,53.0,94395,60618-29,POINT (-87.703343 41.946699)
60618,30,07/19/2020,07/25/2020,38,1594,40,1688.6,1148,13005,1216,13777.2,0.0,0.1,0,50,0.0,53.0,94395,60618-30,POINT (-87.703343 41.946699)
60618,31,07/26/2020,08/01/2020,65,1659,69,1757.5,1170,14175,1240,15016.7,0.1,0.1,0,50,0.0,53.0,94395,60618-31,POINT (-87.703343 41.946699)
60618,38,09/13/2020,09/19/2020,65,2186,69,2315.8,877,21568,929,22848.7,0.1,0.1,0,52,0.0,55.1,94395,60618-38,POINT (-87.703343 41.946699)
60618,39,09/20/2020,09/26/2020,62,2248,66,2381.5,927,22495,982,23830.7,0.1,0.1,1,53,1.1,56.1,94395,60618-39,POINT (-87.703343 41.946699)
60619,23,05/31/2020,06/06/2020,26,897,42,1464.3,415,5792,678,9455.1,0.1,0.2,0,57,0.0,93.0,61258,60619-23,POINT (-87.60569 41.744737)
60619,24,06/07/2020,06/13/2020,26,923,42,1506.7,588,6380,960,10415,0.0,0.1,3,60,4.9,97.9,61258,60619-24,POINT (-87.60569 41.744737)
60618,40,09/27/2020,10/03/2020,71,2319,75,2456.7,1036,23531,1098,24928.2,0.1,0.1,0,53,0.0,56.1,94395,60618-40,POINT (-87.703343 41.946699)
60619,19,05/03/2020,05/09/2020,72,703,118,1147.6,576,2788,940,4551.2,0.1,0.3,5,43,8.2,70.2,61258,60619-19,POINT (-87.60569 41.744737)
60619,22,05/24/2020,05/30/2020,47,871,77,1421.9,738,5377,1205,8777.6,0.1,0.2,1,57,1.6,93.0,61258,60619-22,POINT (-87.60569 41.744737)
60619,28,07/05/2020,07/11/2020,54,1060,88,1730.4,613,8644,1001,14110.8,0.1,0.1,0,64,0.0,104.5,61258,60619-28,POINT (-87.60569 41.744737)
60619,29,07/12/2020,07/18/2020,36,1096,59,1789.2,603,9247,984,15095.2,0.1,0.1,0,64,0.0,104.5,61258,60619-29,POINT (-87.60569 41.744737)
60619,39,09/20/2020,09/26/2020,25,1410,41,2301.7,354,14314,578,23366.7,0.1,0.1,1,68,1.6,111.0,61258,60619-39,POINT (-87.60569 41.744737)
60619,40,09/27/2020,10/03/2020,37,1447,60,2362.1,443,14757,723,24089.9,0.1,0.1,1,69,1.6,112.6,61258,60619-40,POINT (-87.60569 41.744737)
60621,19,05/03/2020,05/09/2020,57,393,196,1353.2,277,1256,954,4324.8,0.2,0.3,6,28,20.7,96.4,29042,60621-19,POINT (-87.638812 41.776931)
60620,16,04/12/2020,04/18/2020,90,496,132,728.4,338,1233,496,1810.7,0.3,0.4,9,41,13.2,60.2,68096,60620-16,POINT (-87.651656 41.740873)
60601,24,06/07/2020,06/13/2020,6,77,41,524.7,93,780,634,5315.2,0.1,0.1,0,5,0.0,34.1,14675,60601-24,POINT (-87.622844 41.886262)
60621,21,05/17/2020,05/23/2020,50,494,172,1701,370,1939,1274,6676.5,0.1,0.3,7,41,24.1,141.2,29042,60621-21,POINT (-87.638812 41.776931)
60621,22,05/24/2020,05/30/2020,23,517,79,1780.2,338,2277,1164,7840.4,0.1,0.2,2,43,6.9,148.1,29042,60621-22,POINT (-87.638812 41.776931)
60621,23,05/31/2020,06/06/2020,19,536,65,1845.6,215,2492,740,8580.7,0.1,0.2,4,47,13.8,161.8,29042,60621-23,POINT (-87.638812 41.776931)
60621,24,06/07/2020,06/13/2020,12,548,41,1886.9,240,2732,826,9407.1,0.0,0.2,1,48,3.4,165.3,29042,60621-24,POINT (-87.638812 41.776931)
60622,13,03/22/2020,03/28/2020,39,67,74,126.9,132,232,250,439.5,0.3,0.3,0,0,0.0,0.0,52793,60622-13,POINT (-87.681818 41.902762)
60621,25,06/14/2020,06/20/2020,16,564,55,1942,236,2968,813,10219.7,0.1,0.2,0,48,0.0,165.3,29042,60621-25,POINT (-87.638812 41.776931)
60621,26,06/21/2020,06/27/2020,9,573,31,1973,224,3192,771,10991,0.0,0.2,1,49,3.4,168.7,29042,60621-26,POINT (-87.638812 41.776931)
60621,27,06/28/2020,07/04/2020,12,585,41,2014.3,243,3435,837,11827.7,0.0,0.2,1,50,3.4,172.2,29042,60621-27,POINT (-87.638812 41.776931)
60621,28,07/05/2020,07/11/2020,16,601,55,2069.4,244,3679,840,12667.9,0.1,0.2,0,50,0.0,172.2,29042,60621-28,POINT (-87.638812 41.776931)
60621,30,07/19/2020,07/25/2020,23,636,79,2189.9,234,4135,806,14238,0.1,0.2,0,51,0.0,175.6,29042,60621-30,POINT (-87.638812 41.776931)
60621,31,07/26/2020,08/01/2020,16,652,55,2245,220,4355,758,14995.5,0.1,0.2,0,51,0.0,175.6,29042,60621-31,POINT (-87.638812 41.776931)
60621,32,08/02/2020,08/08/2020,18,670,62,2307,226,4581,778,15773.7,0.1,0.1,0,51,0.0,175.6,29042,60621-32,POINT (-87.638812 41.776931)
60621,33,08/09/2020,08/15/2020,20,690,69,2375.9,210,4791,723,16496.8,0.1,0.1,0,51,0.0,175.6,29042,60621-33,POINT (-87.638812 41.776931)
60621,34,08/16/2020,08/22/2020,15,705,52,2427.5,189,4980,651,17147.6,0.1,0.1,0,51,0.0,175.6,29042,60621-34,POINT (-87.638812 41.776931)
60623,16,04/12/2020,04/18/2020,242,567,282,659.5,457,1169,532,1359.6,0.5,0.5,9,24,10.5,27.9,85979,60623-16,POINT (-87.717446 41.850321)
60601,25,06/14/2020,06/20/2020,5,82,34,558.8,100,880,681,5996.6,0.0,0.1,0,5,0.0,34.1,14675,60601-25,POINT (-87.622844 41.886262)
60601,26,06/21/2020,06/27/2020,4,86,27,586,148,1028,1008,7005.1,0.0,0.1,0,5,0.0,34.1,14675,60601-26,POINT (-87.622844 41.886262)
60621,36,08/30/2020,09/05/2020,15,731,52,2517,180,5330,620,18352.7,0.1,0.1,1,52,3.4,179.1,29042,60621-36,POINT (-87.638812 41.776931)
60601,27,06/28/2020,07/04/2020,3,89,20,606.5,131,1159,893,7897.8,0.0,0.1,0,5,0.0,34.1,14675,60601-27,POINT (-87.622844 41.886262)
60601,28,07/05/2020,07/11/2020,4,93,27,633.7,173,1332,1179,9076.7,0.0,0.1,0,5,0.0,34.1,14675,60601-28,POINT (-87.622844 41.886262)
60621,39,09/20/2020,09/26/2020,13,769,45,2647.9,198,5945,682,20470.4,0.1,0.1,0,52,0.0,179.1,29042,60621-39,POINT (-87.638812 41.776931)
60621,40,09/27/2020,10/03/2020,11,780,38,2685.8,164,6109,565,21035.1,0.1,0.1,0,52,0.0,179.1,29042,60621-40,POINT (-87.638812 41.776931)
60622,23,05/31/2020,06/06/2020,19,633,36,1199,370,3189,701,6040.6,0.1,0.2,1,50,1.9,94.7,52793,60622-23,POINT (-87.681818 41.902762)
60622,24,06/07/2020,06/13/2020,16,649,30,1229.3,625,3814,1184,7224.4,0.0,0.2,2,52,3.8,98.5,52793,60622-24,POINT (-87.681818 41.902762)
60622,25,06/14/2020,06/20/2020,23,672,44,1272.9,656,4470,1243,8467,0.0,0.2,2,54,3.8,102.3,52793,60622-25,POINT (-87.681818 41.902762)
60622,26,06/21/2020,06/27/2020,23,695,44,1316.5,717,5187,1358,9825.2,0.0,0.1,1,55,1.9,104.2,52793,60622-26,POINT (-87.681818 41.902762)
60622,36,08/30/2020,09/05/2020,27,1037,51,1964.3,804,14188,1523,26874.8,0.0,0.1,0,56,0.0,106.1,52793,60622-36,POINT (-87.681818 41.902762)
60626,13,03/22/2020,03/28/2020,23,40,46,80.4,123,216,247,434.3,0.2,0.2,0,0,0.0,0.0,49730,60626-13,POINT (-87.669834 42.009469)
60626,14,03/29/2020,04/04/2020,43,83,86,166.9,129,345,259,693.7,0.3,0.2,2,2,4.0,4.0,49730,60626-14,POINT (-87.669834 42.009469)
60622,38,09/13/2020,09/19/2020,38,1119,72,2119.6,760,15598,1440,29545.6,0.0,0.1,0,56,0.0,106.1,52793,60622-38,POINT (-87.681818 41.902762)
60605,24,06/07/2020,06/13/2020,4,198,14,719.5,235,1826,854,6635.4,0.0,0.1,0,1,0.0,3.6,27519,60605-24,POINT (-87.623449 41.867824)
60605,25,06/14/2020,06/20/2020,17,215,62,781.3,324,2150,1177,7812.8,0.1,0.1,0,1,0.0,3.6,27519,60605-25,POINT (-87.623449 41.867824)
60606,18,04/26/2020,05/02/2020,2,17,64,548.2,32,164,1032,5288.6,0.1,0.1,0,0,0.0,0.0,3101,60606-18,POINT (-87.63676 41.882634)
60605,35,08/23/2020,08/29/2020,8,333,29,1210.1,338,6001,1228,21806.8,0.0,0.1,1,2,3.6,7.3,27519,60605-35,POINT (-87.623449 41.867824)
